season,week,celebrity_name,ballroom_partner,celebrity_industry,age,results,placement,elim_week,J_total,active,J_sum_week,J_pct,eliminated,contestant_id,total_judge_score,judge_percent,exit_week
20,1,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,26.0,True,318.0,0.0817610062893081,False,20_Michael Sam,26.0,0.0817610062893081,4.0
20,2,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,28.0,True,347.0,0.0806916426512968,False,20_Michael Sam,28.0,0.0806916426512968,4.0
20,3,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,24.0,True,313.0,0.0766773162939297,False,20_Michael Sam,24.0,0.0766773162939297,4.0
20,4,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,30.0,True,325.0,0.0923076923076923,True,20_Michael Sam,30.0,0.0923076923076923,4.0
20,5,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,283.0,0.0,False,20_Michael Sam,0.0,0.0,4.0
20,6,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,283.0,0.0,False,20_Michael Sam,0.0,0.0,4.0
20,7,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,254.0,0.0,False,20_Michael Sam,0.0,0.0,4.0
20,8,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,211.5,0.0,False,20_Michael Sam,0.0,0.0,4.0
20,9,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,157.0,0.0,False,20_Michael Sam,0.0,0.0,4.0
20,10,Michael Sam,Peta Murgatroyd,Athlete,25,Eliminated Week 4,10,4.0,0.0,False,116.0,0.0,False,20_Michael Sam,0.0,0.0,4.0
20,1,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,28.0,True,318.0,0.0880503144654088,False,20_Robert Herjavec,28.0,0.0880503144654088,8.0
20,2,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,28.0,True,347.0,0.0806916426512968,False,20_Robert Herjavec,28.0,0.0806916426512968,8.0
20,3,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,29.0,True,313.0,0.0926517571884984,False,20_Robert Herjavec,29.0,0.0926517571884984,8.0
20,4,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,34.0,True,325.0,0.1046153846153846,False,20_Robert Herjavec,34.0,0.1046153846153846,8.0
20,5,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,24.0,True,283.0,0.0848056537102473,False,20_Robert Herjavec,24.0,0.0848056537102473,8.0
20,6,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,33.5,True,283.0,0.1183745583038869,False,20_Robert Herjavec,33.5,0.1183745583038869,8.0
20,7,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,31.0,True,254.0,0.1220472440944882,False,20_Robert Herjavec,31.0,0.1220472440944882,8.0
20,8,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,31.0,True,211.5,0.1465721040189125,True,20_Robert Herjavec,31.0,0.1465721040189125,8.0
20,9,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,0.0,False,157.0,0.0,False,20_Robert Herjavec,0.0,0.0,8.0
20,10,Robert Herjavec,Kym Johnson,Entrepreneur,52,Eliminated Week 8,6,8.0,0.0,False,116.0,0.0,False,20_Robert Herjavec,0.0,0.0,8.0
20,1,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,22.0,True,318.0,0.0691823899371069,False,20_Charlotte McKinney,22.0,0.0691823899371069,3.0
20,2,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,26.0,True,347.0,0.0749279538904899,False,20_Charlotte McKinney,26.0,0.0749279538904899,3.0
20,3,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,22.0,True,313.0,0.0702875399361022,True,20_Charlotte McKinney,22.0,0.0702875399361022,3.0
20,4,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,325.0,0.0,False,20_Charlotte McKinney,0.0,0.0,3.0
20,5,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,283.0,0.0,False,20_Charlotte McKinney,0.0,0.0,3.0
20,6,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,283.0,0.0,False,20_Charlotte McKinney,0.0,0.0,3.0
20,7,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,254.0,0.0,False,20_Charlotte McKinney,0.0,0.0,3.0
20,8,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,211.5,0.0,False,20_Charlotte McKinney,0.0,0.0,3.0
20,9,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,157.0,0.0,False,20_Charlotte McKinney,0.0,0.0,3.0
20,10,Charlotte McKinney,Keo Motsepe,Model,21,Eliminated Week 3,11,3.0,0.0,False,116.0,0.0,False,20_Charlotte McKinney,0.0,0.0,3.0
20,1,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,26.0,True,318.0,0.0817610062893081,False,20_Noah Galloway,26.0,0.0817610062893081,
20,2,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,27.0,True,347.0,0.0778097982708933,False,20_Noah Galloway,27.0,0.0778097982708933,
20,3,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,30.0,True,313.0,0.0958466453674121,False,20_Noah Galloway,30.0,0.0958466453674121,
20,4,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,32.0,True,325.0,0.0984615384615384,False,20_Noah Galloway,32.0,0.0984615384615384,
20,5,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,28.0,True,283.0,0.0989399293286219,False,20_Noah Galloway,28.0,0.0989399293286219,
20,6,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,34.0,True,283.0,0.1201413427561837,False,20_Noah Galloway,34.0,0.1201413427561837,
20,7,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,38.0,True,254.0,0.1496062992125984,False,20_Noah Galloway,38.0,0.1496062992125984,
20,8,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,31.5,True,211.5,0.1489361702127659,False,20_Noah Galloway,31.5,0.1489361702127659,
20,9,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,38.0,True,157.0,0.2420382165605095,False,20_Noah Galloway,38.0,0.2420382165605095,
20,10,Noah Galloway,Sharna Burgess,Motivational Speaker,33,3rd Place,3,,36.0,True,116.0,0.3103448275862069,False,20_Noah Galloway,36.0,0.3103448275862069,
20,1,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,22.0,True,318.0,0.0691823899371069,False,20_Redfoo,22.0,0.0691823899371069,2.0
20,2,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,31.0,True,347.0,0.0893371757925072,True,20_Redfoo,31.0,0.0893371757925072,2.0
20,3,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,313.0,0.0,False,20_Redfoo,0.0,0.0,2.0
20,4,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,325.0,0.0,False,20_Redfoo,0.0,0.0,2.0
20,5,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,283.0,0.0,False,20_Redfoo,0.0,0.0,2.0
20,6,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,283.0,0.0,False,20_Redfoo,0.0,0.0,2.0
20,7,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,254.0,0.0,False,20_Redfoo,0.0,0.0,2.0
20,8,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,211.5,0.0,False,20_Redfoo,0.0,0.0,2.0
20,9,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,157.0,0.0,False,20_Redfoo,0.0,0.0,2.0
20,10,Redfoo,Emma Slater,Singer/Rapper,39,Eliminated Week 2,12,2.0,0.0,False,116.0,0.0,False,20_Redfoo,0.0,0.0,2.0
20,1,Patti LaBelle,Artem Chigvintsev,Singer/Rapper,70,Eliminated Week 6,8,6.0,25.0,True,318.0,0.0786163522012578,False,20_Patti LaBelle,25.0,0.0786163522012578,6.0
20,2,Patti LaBelle,Artem Chigvintsev,Singer/Rapper,70,Eliminated Week 6,8,6.0,28.0,True,347.0,0.0806916426512968,False,20_Patti LaBelle,28.0,0.0806916426512968,6.0
20,3,Patti LaBelle,Artem Chigvintsev,Singer/Rapper,70,Eliminated Week 6,8,6.0,22.0,True,313.0,0.0702875399361022,False,20_Patti LaBelle,22.0,0.0702875399361022,6.0
20,4,Patti LaBelle,Artem Chigvintsev,Singer/Rapper,70,Eliminated Week 6,8,6.0,30.0,True,325.0,0.0923076923076923,False,20_Patti LaBelle,30.0,0.0923076923076923,6.0
20,5,Patti LaBelle,Artem Chigvintsev,Singer/Rapper,70,Eliminated Week 6,8,6.0,27.0,True,283.0,0.0954063604240282,False,20_Patti LaBelle,27.0,0.0954063604240282,6.0
20,6,Patti LaBelle,Artem Chigvintsev,Singer/Rapper,70,Eliminated Week 6,8,6.0,34.0,True,283.0,0.1201413427561837,True,20_Patti LaBelle,34.0,0.1201413427561837,6.0
20,7,Patti LaBelle,Artem Chigvintsev,Singer/Rapper,70,Eliminated Week 6,8,6.0,0.0,False,254.0,0.0,False,20_Patti LaBelle,0.0,0.0,6.0
20,8,Patti LaBelle,Artem Chigvintsev,Singer/Rapper,70,Eliminated Week 6,8,6.0,0.0,False,211.5,0.0,False,20_Patti LaBelle,0.0,0.0,6.0
20,9,Patti LaBelle,Artem Chigvintsev,Singer/Rapper,70,Eliminated Week 6,8,6.0,0.0,False,157.0,0.0,False,20_Patti LaBelle,0.0,0.0,6.0
20,10,Patti LaBelle,Artem Chigvintsev,Singer/Rapper,70,Eliminated Week 6,8,6.0,0.0,False,116.0,0.0,False,20_Patti LaBelle,0.0,0.0,6.0
20,1,Chris Soules,Witney Carson,TV Personality,33,Eliminated Week 8,5,8.0,26.0,True,318.0,0.0817610062893081,False,20_Chris Soules,26.0,0.0817610062893081,8.0
20,2,Chris Soules,Witney Carson,TV Personality,33,Eliminated Week 8,5,8.0,21.0,True,347.0,0.0605187319884726,False,20_Chris Soules,21.0,0.0605187319884726,8.0
20,3,Chris Soules,Witney Carson,TV Personality,33,Eliminated Week 8,5,8.0,28.0,True,313.0,0.0894568690095846,False,20_Chris Soules,28.0,0.0894568690095846,8.0
20,4,Chris Soules,Witney Carson,TV Personality,33,Eliminated Week 8,5,8.0,27.0,True,325.0,0.083076923076923,False,20_Chris Soules,27.0,0.083076923076923,8.0
20,5,Chris Soules,Witney Carson,TV Personality,33,Eliminated Week 8,5,8.0,27.0,True,283.0,0.0954063604240282,False,20_Chris Soules,27.0,0.0954063604240282,8.0
20,6,Chris Soules,Witney Carson,TV Personality,33,Eliminated Week 8,5,8.0,35.0,True,283.0,0.1236749116607773,False,20_Chris Soules,35.0,0.1236749116607773,8.0
20,7,Chris Soules,Witney Carson,TV Personality,33,Eliminated Week 8,5,8.0,31.0,True,254.0,0.1220472440944882,False,20_Chris Soules,31.0,0.1220472440944882,8.0
20,8,Chris Soules,Witney Carson,TV Personality,33,Eliminated Week 8,5,8.0,32.0,True,211.5,0.1513002364066193,True,20_Chris Soules,32.0,0.1513002364066193,8.0
20,9,Chris Soules,Witney Carson,TV Personality,33,Eliminated Week 8,5,8.0,0.0,False,157.0,0.0,False,20_Chris Soules,0.0,0.0,8.0
20,10,Chris Soules,Witney Carson,TV Personality,33,Eliminated Week 8,5,8.0,0.0,False,116.0,0.0,False,20_Chris Soules,0.0,0.0,8.0
21,1,Gary Busey,Anna Trebunskaya,Actor/Actress,71,Eliminated Week 4,10,4.0,15.0,True,250.0,0.06,False,21_Gary Busey,15.0,0.06,4.0
21,2,Gary Busey,Anna Trebunskaya,Actor/Actress,71,Eliminated Week 4,10,4.0,16.5,True,270.5,0.0609981515711645,False,21_Gary Busey,16.5,0.0609981515711645,4.0
21,3,Gary Busey,Anna Trebunskaya,Actor/Actress,71,Eliminated Week 4,10,4.0,25.0,True,305.0,0.081967213114754,False,21_Gary Busey,25.0,0.081967213114754,4.0
21,4,Gary Busey,Anna Trebunskaya,Actor/Actress,71,Eliminated Week 4,10,4.0,16.0,True,236.0,0.0677966101694915,True,21_Gary Busey,16.0,0.0677966101694915,4.0
21,5,Gary Busey,Anna Trebunskaya,Actor/Actress,71,Eliminated Week 4,10,4.0,0.0,False,301.0,0.0,False,21_Gary Busey,0.0,0.0,4.0
21,6,Gary Busey,Anna Trebunskaya,Actor/Actress,71,Eliminated Week 4,10,4.0,0.0,False,313.0,0.0,False,21_Gary Busey,0.0,0.0,4.0
21,7,Gary Busey,Anna Trebunskaya,Actor/Actress,71,Eliminated Week 4,10,4.0,0.0,False,221.0,0.0,False,21_Gary Busey,0.0,0.0,4.0
21,8,Gary Busey,Anna Trebunskaya,Actor/Actress,71,Eliminated Week 4,10,4.0,0.0,False,193.9994,0.0,False,21_Gary Busey,0.0,0.0,4.0
21,9,Gary Busey,Anna Trebunskaya,Actor/Actress,71,Eliminated Week 4,10,4.0,0.0,False,164.5,0.0,False,21_Gary Busey,0.0,0.0,4.0
21,10,Gary Busey,Anna Trebunskaya,Actor/Actress,71,Eliminated Week 4,10,4.0,0.0,False,118.5,0.0,False,21_Gary Busey,0.0,0.0,4.0
21,11,Gary Busey,Anna Trebunskaya,Actor/Actress,71,Eliminated Week 4,10,4.0,0.0,False,117.9999,0.0,False,21_Gary Busey,0.0,0.0,4.0
21,1,Alexa PenaVega,Mark Ballas,Actor/Actress,27,Eliminated Week 9,6,9.0,22.0,True,250.0,0.088,False,21_Alexa PenaVega,22.0,0.088,9.0
21,2,Alexa PenaVega,Mark Ballas,Actor/Actress,27,Eliminated Week 9,6,9.0,23.0,True,270.5,0.0850277264325323,False,21_Alexa PenaVega,23.0,0.0850277264325323,9.0
21,3,Alexa PenaVega,Mark Ballas,Actor/Actress,27,Eliminated Week 9,6,9.0,36.0,True,305.0,0.1180327868852459,False,21_Alexa PenaVega,36.0,0.1180327868852459,9.0
21,4,Alexa PenaVega,Mark Ballas,Actor/Actress,27,Eliminated Week 9,6,9.0,21.0,True,236.0,0.0889830508474576,False,21_Alexa PenaVega,21.0,0.0889830508474576,9.0
21,5,Alexa PenaVega,Mark Ballas,Actor/Actress,27,Eliminated Week 9,6,9.0,40.0,True,301.0,0.132890365448505,False,21_Alexa PenaVega,40.0,0.132890365448505,9.0
21,6,Alexa PenaVega,Mark Ballas,Actor/Actress,27,Eliminated Week 9,6,9.0,30.0,True,313.0,0.0958466453674121,False,21_Alexa PenaVega,30.0,0.0958466453674121,9.0
21,7,Alexa PenaVega,Mark Ballas,Actor/Actress,27,Eliminated Week 9,6,9.0,27.5,True,221.0,0.1244343891402715,False,21_Alexa PenaVega,27.5,0.1244343891402715,9.0
21,8,Alexa PenaVega,Mark Ballas,Actor/Actress,27,Eliminated Week 9,6,9.0,26.9998,True,193.9994,0.1391746572412079,False,21_Alexa PenaVega,26.9998,0.1391746572412079,9.0
21,9,Alexa PenaVega,Mark Ballas,Actor/Actress,27,Eliminated Week 9,6,9.0,30.0,True,164.5,0.182370820668693,True,21_Alexa PenaVega,30.0,0.182370820668693,9.0
21,10,Alexa PenaVega,Mark Ballas,Actor/Actress,27,Eliminated Week 9,6,9.0,0.0,False,118.5,0.0,False,21_Alexa PenaVega,0.0,0.0,9.0
21,11,Alexa PenaVega,Mark Ballas,Actor/Actress,27,Eliminated Week 9,6,9.0,0.0,False,117.9999,0.0,False,21_Alexa PenaVega,0.0,0.0,9.0
21,1,Carlos PenaVega,Witney Carson,Actor/Actress,26,Eliminated Week 11,4,11.0,23.0,True,250.0,0.092,False,21_Carlos PenaVega,23.0,0.092,11.0
21,2,Carlos PenaVega,Witney Carson,Actor/Actress,26,Eliminated Week 11,4,11.0,22.5,True,270.5,0.0831792975970425,False,21_Carlos PenaVega,22.5,0.0831792975970425,11.0
21,3,Carlos PenaVega,Witney Carson,Actor/Actress,26,Eliminated Week 11,4,11.0,31.0,True,305.0,0.101639344262295,False,21_Carlos PenaVega,31.0,0.101639344262295,11.0
21,4,Carlos PenaVega,Witney Carson,Actor/Actress,26,Eliminated Week 11,4,11.0,25.0,True,236.0,0.1059322033898305,False,21_Carlos PenaVega,25.0,0.1059322033898305,11.0
21,5,Carlos PenaVega,Witney Carson,Actor/Actress,26,Eliminated Week 11,4,11.0,39.0,True,301.0,0.1295681063122923,False,21_Carlos PenaVega,39.0,0.1295681063122923,11.0
21,6,Carlos PenaVega,Witney Carson,Actor/Actress,26,Eliminated Week 11,4,11.0,38.0,True,313.0,0.121405750798722,False,21_Carlos PenaVega,38.0,0.121405750798722,11.0
21,7,Carlos PenaVega,Witney Carson,Actor/Actress,26,Eliminated Week 11,4,11.0,28.0,True,221.0,0.1266968325791855,False,21_Carlos PenaVega,28.0,0.1266968325791855,11.0
21,8,Carlos PenaVega,Witney Carson,Actor/Actress,26,Eliminated Week 11,4,11.0,28.9998,True,193.9994,0.149483967476188,False,21_Carlos PenaVega,28.9998,0.149483967476188,11.0
21,9,Carlos PenaVega,Witney Carson,Actor/Actress,26,Eliminated Week 11,4,11.0,27.0,True,164.5,0.1641337386018237,False,21_Carlos PenaVega,27.0,0.1641337386018237,11.0
21,10,Carlos PenaVega,Witney Carson,Actor/Actress,26,Eliminated Week 11,4,11.0,31.5,True,118.5,0.2658227848101265,False,21_Carlos PenaVega,31.5,0.2658227848101265,11.0
21,11,Carlos PenaVega,Witney Carson,Actor/Actress,26,Eliminated Week 11,4,11.0,30.0,True,117.9999,0.2542375035911047,True,21_Carlos PenaVega,30.0,0.2542375035911047,11.0
21,1,Victor Espinoza,Karina Smirnoff,Athlete,43,Eliminated Week 2,12,2.0,15.0,True,250.0,0.06,False,21_Victor Espinoza,15.0,0.06,2.0
21,2,Victor Espinoza,Karina Smirnoff,Athlete,43,Eliminated Week 2,12,2.0,18.5,True,270.5,0.0683918669131238,True,21_Victor Espinoza,18.5,0.0683918669131238,2.0
21,3,Victor Espinoza,Karina Smirnoff,Athlete,43,Eliminated Week 2,12,2.0,0.0,False,305.0,0.0,False,21_Victor Espinoza,0.0,0.0,2.0
21,4,Victor Espinoza,Karina Smirnoff,Athlete,43,Eliminated Week 2,12,2.0,0.0,False,236.0,0.0,False,21_Victor Espinoza,0.0,0.0,2.0
21,5,Victor Espinoza,Karina Smirnoff,Athlete,43,Eliminated Week 2,12,2.0,0.0,False,301.0,0.0,False,21_Victor Espinoza,0.0,0.0,2.0
21,6,Victor Espinoza,Karina Smirnoff,Athlete,43,Eliminated Week 2,12,2.0,0.0,False,313.0,0.0,False,21_Victor Espinoza,0.0,0.0,2.0
21,7,Victor Espinoza,Karina Smirnoff,Athlete,43,Eliminated Week 2,12,2.0,0.0,False,221.0,0.0,False,21_Victor Espinoza,0.0,0.0,2.0
21,8,Victor Espinoza,Karina Smirnoff,Athlete,43,Eliminated Week 2,12,2.0,0.0,False,193.9994,0.0,False,21_Victor Espinoza,0.0,0.0,2.0
21,9,Victor Espinoza,Karina Smirnoff,Athlete,43,Eliminated Week 2,12,2.0,0.0,False,164.5,0.0,False,21_Victor Espinoza,0.0,0.0,2.0
21,10,Victor Espinoza,Karina Smirnoff,Athlete,43,Eliminated Week 2,12,2.0,0.0,False,118.5,0.0,False,21_Victor Espinoza,0.0,0.0,2.0
21,11,Victor Espinoza,Karina Smirnoff,Athlete,43,Eliminated Week 2,12,2.0,0.0,False,117.9999,0.0,False,21_Victor Espinoza,0.0,0.0,2.0
21,1,Alek Skarlatos,Lindsay Arnold,Military,22,3rd Place,3,,22.0,True,250.0,0.088,False,21_Alek Skarlatos,22.0,0.088,
21,2,Alek Skarlatos,Lindsay Arnold,Military,22,3rd Place,3,,22.5,True,270.5,0.0831792975970425,False,21_Alek Skarlatos,22.5,0.0831792975970425,
21,3,Alek Skarlatos,Lindsay Arnold,Military,22,3rd Place,3,,33.0,True,305.0,0.1081967213114754,False,21_Alek Skarlatos,33.0,0.1081967213114754,
21,4,Alek Skarlatos,Lindsay Arnold,Military,22,3rd Place,3,,24.0,True,236.0,0.1016949152542373,False,21_Alek Skarlatos,24.0,0.1016949152542373,
21,5,Alek Skarlatos,Lindsay Arnold,Military,22,3rd Place,3,,29.0,True,301.0,0.0963455149501661,False,21_Alek Skarlatos,29.0,0.0963455149501661,
21,6,Alek Skarlatos,Lindsay Arnold,Military,22,3rd Place,3,,30.0,True,313.0,0.0958466453674121,False,21_Alek Skarlatos,30.0,0.0958466453674121,
21,7,Alek Skarlatos,Lindsay Arnold,Military,22,3rd Place,3,,26.5,True,221.0,0.1199095022624434,False,21_Alek Skarlatos,26.5,0.1199095022624434,
21,8,Alek Skarlatos,Lindsay Arnold,Military,22,3rd Place,3,,25.0,True,193.9994,0.1288663779372513,False,21_Alek Skarlatos,25.0,0.1288663779372513,
21,9,Alek Skarlatos,Lindsay Arnold,Military,22,3rd Place,3,,25.5,True,164.5,0.155015197568389,False,21_Alek Skarlatos,25.5,0.155015197568389,
21,10,Alek Skarlatos,Lindsay Arnold,Military,22,3rd Place,3,,28.5,True,118.5,0.240506329113924,False,21_Alek Skarlatos,28.5,0.240506329113924,
21,11,Alek Skarlatos,Lindsay Arnold,Military,22,3rd Place,3,,27.999899999999997,True,117.9999,0.2372874892266857,False,21_Alek Skarlatos,27.999899999999997,0.2372874892266857,
21,1,Chaka Khan,Keo Motsepe,Singer/Rapper,62,Eliminated Week 2,13,2.0,13.0,True,250.0,0.052,False,21_Chaka Khan,13.0,0.052,2.0
21,2,Chaka Khan,Keo Motsepe,Singer/Rapper,62,Eliminated Week 2,13,2.0,15.0,True,270.5,0.055452865064695,True,21_Chaka Khan,15.0,0.055452865064695,2.0
21,3,Chaka Khan,Keo Motsepe,Singer/Rapper,62,Eliminated Week 2,13,2.0,0.0,False,305.0,0.0,False,21_Chaka Khan,0.0,0.0,2.0
21,4,Chaka Khan,Keo Motsepe,Singer/Rapper,62,Eliminated Week 2,13,2.0,0.0,False,236.0,0.0,False,21_Chaka Khan,0.0,0.0,2.0
21,5,Chaka Khan,Keo Motsepe,Singer/Rapper,62,Eliminated Week 2,13,2.0,0.0,False,301.0,0.0,False,21_Chaka Khan,0.0,0.0,2.0
21,6,Chaka Khan,Keo Motsepe,Singer/Rapper,62,Eliminated Week 2,13,2.0,0.0,False,313.0,0.0,False,21_Chaka Khan,0.0,0.0,2.0
21,7,Chaka Khan,Keo Motsepe,Singer/Rapper,62,Eliminated Week 2,13,2.0,0.0,False,221.0,0.0,False,21_Chaka Khan,0.0,0.0,2.0
21,8,Chaka Khan,Keo Motsepe,Singer/Rapper,62,Eliminated Week 2,13,2.0,0.0,False,193.9994,0.0,False,21_Chaka Khan,0.0,0.0,2.0
21,9,Chaka Khan,Keo Motsepe,Singer/Rapper,62,Eliminated Week 2,13,2.0,0.0,False,164.5,0.0,False,21_Chaka Khan,0.0,0.0,2.0
21,10,Chaka Khan,Keo Motsepe,Singer/Rapper,62,Eliminated Week 2,13,2.0,0.0,False,118.5,0.0,False,21_Chaka Khan,0.0,0.0,2.0
21,11,Chaka Khan,Keo Motsepe,Singer/Rapper,62,Eliminated Week 2,13,2.0,0.0,False,117.9999,0.0,False,21_Chaka Khan,0.0,0.0,2.0
21,1,Andy Grammer,Allison Holker,Singer/Rapper,31,Eliminated Week 8,7,8.0,21.0,True,250.0,0.084,False,21_Andy Grammer,21.0,0.084,8.0
21,2,Andy Grammer,Allison Holker,Singer/Rapper,31,Eliminated Week 8,7,8.0,22.0,True,270.5,0.0813308687615526,False,21_Andy Grammer,22.0,0.0813308687615526,8.0
21,3,Andy Grammer,Allison Holker,Singer/Rapper,31,Eliminated Week 8,7,8.0,29.0,True,305.0,0.0950819672131147,False,21_Andy Grammer,29.0,0.0950819672131147,8.0
21,4,Andy Grammer,Allison Holker,Singer/Rapper,31,Eliminated Week 8,7,8.0,23.0,True,236.0,0.097457627118644,False,21_Andy Grammer,23.0,0.097457627118644,8.0
21,5,Andy Grammer,Allison Holker,Singer/Rapper,31,Eliminated Week 8,7,8.0,36.0,True,301.0,0.1196013289036544,False,21_Andy Grammer,36.0,0.1196013289036544,8.0
21,6,Andy Grammer,Allison Holker,Singer/Rapper,31,Eliminated Week 8,7,8.0,40.0,True,313.0,0.1277955271565495,False,21_Andy Grammer,40.0,0.1277955271565495,8.0
21,7,Andy Grammer,Allison Holker,Singer/Rapper,31,Eliminated Week 8,7,8.0,28.0,True,221.0,0.1266968325791855,False,21_Andy Grammer,28.0,0.1266968325791855,8.0
21,8,Andy Grammer,Allison Holker,Singer/Rapper,31,Eliminated Week 8,7,8.0,23.9998,True,193.9994,0.1237106918887378,True,21_Andy Grammer,23.9998,0.1237106918887378,8.0
21,9,Andy Grammer,Allison Holker,Singer/Rapper,31,Eliminated Week 8,7,8.0,0.0,False,164.5,0.0,False,21_Andy Grammer,0.0,0.0,8.0
21,10,Andy Grammer,Allison Holker,Singer/Rapper,31,Eliminated Week 8,7,8.0,0.0,False,118.5,0.0,False,21_Andy Grammer,0.0,0.0,8.0
21,11,Andy Grammer,Allison Holker,Singer/Rapper,31,Eliminated Week 8,7,8.0,0.0,False,117.9999,0.0,False,21_Andy Grammer,0.0,0.0,8.0
21,1,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,Withdrew,5,,23.0,True,250.0,0.092,False,21_Tamar Braxton,23.0,0.092,
21,2,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,Withdrew,5,,24.5,True,270.5,0.0905730129390018,False,21_Tamar Braxton,24.5,0.0905730129390018,
21,3,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,Withdrew,5,,33.0,True,305.0,0.1081967213114754,False,21_Tamar Braxton,33.0,0.1081967213114754,
21,4,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,Withdrew,5,,27.0,True,236.0,0.1144067796610169,False,21_Tamar Braxton,27.0,0.1144067796610169,
21,5,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,Withdrew,5,,29.0,True,301.0,0.0963455149501661,False,21_Tamar Braxton,29.0,0.0963455149501661,
21,6,Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,Withdrew,5,,40.0,True,313.0,0.1277955271565495,False,21_Tamar Braxton,40.0,0.1277955271565495,
